?,LX,1422,20,0,11.0,-982166830,-1536124892,459807061,9180072.0,-1995931972,V0,V1,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V2,V3,V4,V5,V6,V7,V8,V9,
?,LX,1422,20,0,7.0,-294870520,-1319500840,495911070,9210595.0,-1815411928,V0,V1,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V2,V3,V4,V5,V6,V7,V8,V9,
?,LX,1422,20,0,59.0,3515544,2869813,478296,7508733.0,2391498,V0,V1,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V2,V3,V4,V5,V6,V7,V8,V9,
?,LX,1422,20,0,41.0,8646210,4180111,696678,7508569.0,3483414,V0,V1,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V2,V3,V4,V5,V6,V7,V8,V9,
