Instance27,2249,54,0,0,0,0
Instance29,2224,38,0,0,0,0
Instance31,2249,62,0,0,0,0
Instance33,2230,65,0,0,0,0
Instance35,2243,81,0,0,0,0
Instance37,2242,255,0,0,0,0
Instance39,2230,44,0,0,0,0
Instance41,2233,88,0,0,0,0
Instance43,2201,50,0,0,0,0
Instance45,2213,114,0,0,0,0
Instance47,2310,58,1,0,0,0
Instance49,2265,61,0,0,0,0
Instance51,2262,77,0,0,0,0
Instance53,2265,30,0,0,0,0
Instance55,2219,46,0,0,0,0
Instance57,2231,42,0,0,0,0
Instance59,2214,95,0,0,0,0
Instance61,2254,163,0,0,0,0
Instance63,2229,58,0,0,0,0
Instance65,2209,38,0,0,0,0
Instance67,2251,33,0,0,0,0
Instance69,2249,105,0,0,0,0
Instance71,2218,38,0,0,0,0
Instance74,2241,30,0,0,0,0
Instance76,2226,30,0,0,0,0
Instance78,2257,38,0,0,0,0
Instance80,2289,31,0,0,0,0
Instance82,2248,28,0,0,0,0
Instance84,2288,157,0,0,0,0
Instance86,2247,44,0,0,0,0
Instance88,2286,65,0,0,0,0
Instance90,2240,26,0,0,0,0
Instance92,2230,30,0,0,0,0
Instance94,2199,36,0,0,0,0
Instance96,2231,41,0,0,0,0
Instance98,2277,32,0,0,0,0
Instance0,2631,121,1,0,0,0
Instance1,2533,51,0,0,0,0
Instance3,2643,47,0,0,0,0
Instance5,2618,31,0,0,0,0
Instance7,2601,32,0,0,0,0
Instance9,2584,50,0,0,0,0
Instance11,2808,43,1,0,0,0
Instance13,2581,35,0,0,0,0
Instance15,2628,52,0,0,0,0
Instance17,2532,37,0,0,0,0
Instance19,2594,35,0,0,0,0
Instance21,2534,38,0,0,0,0
Instance23,2541,34,0,0,0,0
Instance25,2963,49,2,0,0,0
Instance27,2639,53,0,0,0,0
Instance29,2571,47,0,0,0,0
Instance31,2506,30,0,0,0,0
Instance33,2546,26,0,0,0,0
Instance35,2593,43,0,0,0,0
Instance37,2523,35,0,0,0,0
Instance39,2598,43,0,0,0,0
Instance41,2570,48,0,0,0,0
Instance43,2592,39,0,0,0,0
Instance45,2537,34,0,0,0,0
Instance47,2550,48,0,0,0,0
Instance49,2564,36,0,0,0,0
Instance51,2572,50,0,0,0,0
Instance53,2493,49,0,0,0,0
Instance56,2581,62,0,0,0,0
Instance58,2571,36,0,0,0,0
Instance60,2587,55,0,0,0,0
Instance62,2561,45,0,0,0,0
Instance64,2565,74,0,0,0,0
Instance66,2561,40,0,0,0,0
Instance68,2966,58,2,0,0,0
Instance70,2642,41,0,0,0,0
Instance72,2507,38,0,0,0,0
Instance74,2690,53,1,0,0,0
Instance76,2733,47,1,0,0,0
Instance78,2608,29,0,0,0,0
Instance80,2622,34,0,0,0,0
Instance82,2873,96,1,0,0,0
Instance84,2571,41,0,0,0,0
Instance86,2561,38,0,0,0,0
Instance88,2516,33,0,0,0,0
Instance90,2573,32,0,0,0,0
Instance92,2604,50,0,0,0,0
Instance94,2670,35,1,0,0,0
Instance96,2838,41,2,0,0,0
Instance98,2659,38,0,0,0,0
Instance0,4624,70,7,0,0,0
Instance1,3648,69,3,0,0,0
Instance3,3479,61,3,0,0,0
Instance5,4320,78,7,0,0,0
Instance7,3940,106,3,0,0,0
Instance9,4250,126,7,0,0,0
Instance11,3890,62,4,0,0,0
Instance13,4616,111,7,0,0,0
Instance15,3633,89,4,0,0,0
Instance17,4078,64,5,0,0,0
Instance19,3700,64,2,0,0,0
Instance21,4483,92,7,0,0,0
Instance23,3637,89,2,0,0,0
Instance25,3616,59,3,0,0,0
Instance27,4607,103,7,0,0,0
Instance29,3173,143,1,0,0,0
Instance31,4430,148,8,0,0,0
Instance33,3727,54,4,0,0,0
Instance35,3482,70,2,0,0,0
Instance37,3238,77,1,0,0,0
Instance39,3333,62,2,0,0,0
Instance41,3265,76,1,0,0,0
Instance43,3693,89,3,0,0,0
Instance45,3317,66,2,0,0,0
Instance47,4388,99,6,0,0,0
Instance49,3741,69,3,0,0,0
Instance51,4142,347,6,0,0,0
Instance53,3563,44,2,0,0,0
Instance55,3511,86,2,0,0,0
Instance57,3739,124,3,0,0,0
Instance59,3418,54,2,0,0,0
Instance61,3469,66,2,0,0,0
Instance63,3462,56,3,0,0,0
Instance65,4146,88,5,0,0,0
Instance67,3409,48,1,0,0,0
Instance69,3608,73,3,0,0,0
Instance71,3669,61,4,0,0,0
Instance73,4025,85,4,0,0,0
Instance75,3559,49,2,0,0,0
Instance77,3575,92,3,0,0,0
Instance79,4036,67,5,0,0,0
Instance81,3778,258,4,0,0,0
Instance83,3499,51,2,0,0,0
Instance85,3810,60,4,0,0,0
Instance87,4027,65,5,0,0,0
Instance89,4385,118,6,0,0,0
Instance91,3607,111,3,0,0,0
Instance93,3693,67,3,0,0,0
Instance95,4378,97,6,0,0,0
Instance97,3660,77,3,0,0,0
Instance0,8045,171,21,0,0,0
Instance1,8176,240,23,0,0,0
Domain wipe-out of variable V29. No solution to CSP.,,,,,,
Instance3,11434,507,147,0,0,2147483647
Instance5,9367,169,29,0,0,0
Instance7,8767,173,26,0,0,0
Instance9,7740,170,19,0,0,0
Instance11,9165,147,28,0,0,0
Domain wipe-out of variable V15. No solution to CSP.,,,,,,
Instance13,11174,550,148,0,0,2147483647
Instance15,7420,135,19,0,0,0
Instance17,9179,222,26,0,0,0
Instance19,9286,115,31,0,0,0
Instance21,10755,158,38,0,1073741824,0
Instance23,10306,177,36,0,0,0
Domain wipe-out of variable V13. No solution to CSP.,,,,,,
Instance25,12232,429,168,0,0,2147483647
Instance27,9912,139,33,0,0,0
Instance29,10665,185,36,0,-1879048192,0
Domain wipe-out of variable V4. No solution to CSP.,,,,,,
Instance31,8928,418,143,0,0,2147483647
Instance33,16384,270,89,0,-100663296,0
Instance36,14921,265,65,0,-1073741824,0
Instance38,9601,171,35,0,0,0
Instance40,10847,176,36,0,0,0
Instance42,8111,311,21,0,0,0
Instance44,11573,159,43,0,0,0
Instance46,11601,176,47,0,-2147483648,0
Instance48,8094,155,20,0,0,0
Instance50,8609,181,23,0,0,0
Instance52,9986,373,34,0,0,0
Instance54,9818,233,35,0,0,0
Instance56,13041,287,56,0,-2013265920,0
Instance58,9165,148,28,0,0,0
Instance60,7522,123,18,0,0,0
Domain wipe-out of variable V20. No solution to CSP.,,,,,,
Instance62,18471,331,160,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance64,11129,620,148,0,0,2147483647
Instance66,9437,170,27,0,0,0
Instance68,8153,183,22,0,0,0
Instance70,8448,152,27,0,0,0
Instance72,10170,162,32,0,0,0
Instance74,10722,169,34,0,0,0
Domain wipe-out of variable V19. No solution to CSP.,,,,,,
Instance76,18451,326,141,0,0,2147483647
Instance78,10121,159,37,0,0,0
Instance80,10918,218,39,0,0,0
Instance82,10347,169,38,0,556793856,0
Instance84,5488,109,10,0,0,0
Instance86,7984,129,21,0,0,0
Instance88,8946,143,33,0,0,0
Instance90,9941,192,27,0,0,0
Domain wipe-out of variable V8. No solution to CSP.,,,,,,
Instance92,11081,452,140,0,0,2147483647
Domain wipe-out of variable V19. No solution to CSP.,,,,,,
Instance94,15139,457,168,0,0,2147483647
Instance96,9802,168,32,0,-1879048192,0
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance98,19198,284,147,0,0,2147483647
Domain wipe-out of variable V27. No solution to CSP.,,,,,,
Instance0,3045,313,80,0,0,2147483647
Domain wipe-out of variable V18. No solution to CSP.,,,,,,
Instance2,1853,229,74,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance4,3960,666,157,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance6,3715,362,95,0,0,2147483647
Domain wipe-out of variable V25. No solution to CSP.,,,,,,
Instance8,2707,255,84,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance10,3983,437,99,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance12,4748,389,113,0,0,2147483647
Domain wipe-out of variable V30. No solution to CSP.,,,,,,
Instance14,3750,319,88,0,0,2147483647
Domain wipe-out of variable V21. No solution to CSP.,,,,,,
Instance16,1954,302,84,0,0,2147483647
Domain wipe-out of variable V8. No solution to CSP.,,,,,,
Instance18,4156,721,158,0,0,2147483647
Domain wipe-out of variable V12. No solution to CSP.,,,,,,
Instance20,1401,260,42,0,0,2147483647
Domain wipe-out of variable V21. No solution to CSP.,,,,,,
Instance22,2135,261,89,0,0,2147483647
Domain wipe-out of variable V29. No solution to CSP.,,,,,,
Instance24,3154,325,107,0,0,2147483647
Domain wipe-out of variable V22. No solution to CSP.,,,,,,
Instance26,2325,325,97,0,0,2147483647
Domain wipe-out of variable V30. No solution to CSP.,,,,,,
Instance28,3328,325,96,0,0,2147483647
Domain wipe-out of variable V26. No solution to CSP.,,,,,,
Instance30,3060,339,87,0,0,2147483647
Domain wipe-out of variable V11. No solution to CSP.,,,,,,
Instance32,1299,137,38,0,0,2147483647
Domain wipe-out of variable V27. No solution to CSP.,,,,,,
Instance34,3054,372,85,0,0,2147483647
Domain wipe-out of variable V20. No solution to CSP.,,,,,,
Instance36,2300,262,68,0,0,2147483647
Domain wipe-out of variable V31. No solution to CSP.,,,,,,
Instance38,3731,380,96,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance40,3872,421,116,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance42,3960,469,118,0,0,2147483647
Domain wipe-out of variable V20. No solution to CSP.,,,,,,
Instance45,2436,312,74,0,0,2147483647
Domain wipe-out of variable V29. No solution to CSP.,,,,,,
Instance47,3272,465,101,0,0,2147483647
Domain wipe-out of variable V16. No solution to CSP.,,,,,,
Instance49,1577,190,70,0,0,2147483647
Domain wipe-out of variable V31. No solution to CSP.,,,,,,
Instance51,3323,702,122,0,0,2147483647
Domain wipe-out of variable V27. No solution to CSP.,,,,,,
Instance53,3238,512,74,0,0,2147483647
Domain wipe-out of variable V27. No solution to CSP.,,,,,,
Instance55,2653,322,99,0,0,2147483647
Domain wipe-out of variable V10. No solution to CSP.,,,,,,
Instance57,4972,683,167,0,0,2147483647
Domain wipe-out of variable V9. No solution to CSP.,,,,,,
Instance59,4750,760,163,0,0,2147483647
Domain wipe-out of variable V24. No solution to CSP.,,,,,,
Instance61,2736,271,72,0,0,2147483647
Domain wipe-out of variable V19. No solution to CSP.,,,,,,
Instance63,2475,305,67,0,0,2147483647
Domain wipe-out of variable V22. No solution to CSP.,,,,,,
Instance65,2320,311,87,0,0,2147483647
Domain wipe-out of variable V28. No solution to CSP.,,,,,,
Instance67,2935,306,92,0,0,2147483647
Domain wipe-out of variable V26. No solution to CSP.,,,,,,
Instance69,3262,296,72,0,0,2147483647
Domain wipe-out of variable V9. No solution to CSP.,,,,,,
Instance72,4811,768,186,0,0,2147483647
Domain wipe-out of variable V31. No solution to CSP.,,,,,,
Instance74,3258,552,131,0,0,2147483647
Domain wipe-out of variable V23. No solution to CSP.,,,,,,
Instance76,2877,256,72,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance78,3507,499,124,0,0,2147483647
Domain wipe-out of variable V24. No solution to CSP.,,,,,,
Instance80,2215,339,103,0,0,2147483647
Domain wipe-out of variable V25. No solution to CSP.,,,,,,
Instance82,2482,370,101,0,0,2147483647
Domain wipe-out of variable V26. No solution to CSP.,,,,,,
Instance84,3201,276,68,0,0,2147483647
Domain wipe-out of variable V20. No solution to CSP.,,,,,,
Instance86,2218,202,67,0,0,2147483647
Domain wipe-out of variable V21. No solution to CSP.,,,,,,
Instance88,2459,276,65,0,0,2147483647
Domain wipe-out of variable V29. No solution to CSP.,,,,,,
Instance90,3558,309,73,0,0,2147483647
Domain wipe-out of variable V8. No solution to CSP.,,,,,,
Instance92,4590,757,163,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance94,3789,397,111,0,0,2147483647
Domain wipe-out of variable V24. No solution to CSP.,,,,,,
Instance96,2668,280,88,0,0,2147483647
Domain wipe-out of variable V29. No solution to CSP.,,,,,,
Instance98,3260,343,88,0,0,2147483647
Domain wipe-out of variable V26. No solution to CSP.,,,,,,
Instance100,2993,320,85,0,0,2147483647
Domain wipe-out of variable V4. No solution to CSP.,,,,,,
Instance0,464,127,28,0,0,2147483647
Domain wipe-out of variable V5. No solution to CSP.,,,,,,
Instance1,670,140,36,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance3,691,125,33,0,0,2147483647
Domain wipe-out of variable V15. No solution to CSP.,,,,,,
Instance5,1348,290,88,0,0,2147483647
Domain wipe-out of variable V11. No solution to CSP.,,,,,,
Instance8,1237,535,59,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance10,622,145,46,0,0,2147483647
Domain wipe-out of variable V7. No solution to CSP.,,,,,,
Instance12,846,120,36,0,0,2147483647
Domain wipe-out of variable V5. No solution to CSP.,,,,,,
Instance14,722,128,33,0,0,2147483647
Domain wipe-out of variable V13. No solution to CSP.,,,,,,
Instance16,1255,240,75,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance18,415,160,25,0,0,2147483647
Domain wipe-out of variable V8. No solution to CSP.,,,,,,
Instance20,947,191,43,0,0,2147483647
Domain wipe-out of variable V8. No solution to CSP.,,,,,,
Instance22,800,161,52,0,0,2147483647
Domain wipe-out of variable V5. No solution to CSP.,,,,,,
Instance24,775,103,31,0,0,2147483647
Domain wipe-out of variable V11. No solution to CSP.,,,,,,
Instance26,939,195,62,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance28,414,129,20,0,0,2147483647
Domain wipe-out of variable V5. No solution to CSP.,,,,,,
Instance30,720,129,35,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance32,310,87,16,0,0,2147483647
Domain wipe-out of variable V11. No solution to CSP.,,,,,,
Instance34,1161,218,65,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance36,610,119,40,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance38,436,148,18,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance40,246,61,28,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance42,324,112,18,0,0,2147483647
Domain wipe-out of variable V8. No solution to CSP.,,,,,,
Instance44,810,128,36,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance46,474,97,21,0,0,2147483647
Domain wipe-out of variable V12. No solution to CSP.,,,,,,
Instance48,1258,218,68,0,0,2147483647
Domain wipe-out of variable V7. No solution to CSP.,,,,,,
Instance50,947,204,42,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance52,694,114,35,0,0,2147483647
Domain wipe-out of variable V9. No solution to CSP.,,,,,,
Instance54,1179,170,46,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance56,761,124,30,0,0,2147483647
Domain wipe-out of variable V4. No solution to CSP.,,,,,,
Instance58,562,103,29,0,0,2147483647
Domain wipe-out of variable V4. No solution to CSP.,,,,,,
Instance60,583,163,29,0,0,2147483647
Domain wipe-out of variable V9. No solution to CSP.,,,,,,
Instance62,906,153,53,0,0,2147483647
Domain wipe-out of variable V7. No solution to CSP.,,,,,,
Instance64,743,142,45,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance66,357,103,21,0,0,2147483647
Domain wipe-out of variable V5. No solution to CSP.,,,,,,
Instance68,794,118,35,0,0,2147483647
Domain wipe-out of variable V13. No solution to CSP.,,,,,,
Instance70,1309,212,77,0,0,2147483647
Domain wipe-out of variable V8. No solution to CSP.,,,,,,
Instance72,1042,247,49,0,0,2147483647
Domain wipe-out of variable V4. No solution to CSP.,,,,,,
Instance74,516,181,22,0,0,2147483647
Domain wipe-out of variable V14. No solution to CSP.,,,,,,
Instance76,1171,218,84,0,0,2147483647
Domain wipe-out of variable V4. No solution to CSP.,,,,,,
Instance78,393,95,30,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance80,780,260,32,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance82,781,138,37,0,0,2147483647
Domain wipe-out of variable V10. No solution to CSP.,,,,,,
Instance84,1147,174,55,0,0,2147483647
Domain wipe-out of variable V14. No solution to CSP.,,,,,,
Instance86,1287,214,90,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance88,374,108,19,0,0,2147483647
Domain wipe-out of variable V6. No solution to CSP.,,,,,,
Instance90,724,136,42,0,0,2147483647
Domain wipe-out of variable V13. No solution to CSP.,,,,,,
Instance92,1330,230,75,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance94,333,83,14,0,0,2147483647
Domain wipe-out of variable V4. No solution to CSP.,,,,,,
Instance96,492,101,30,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance98,548,114,24,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance0,114,49,8,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance1,206,98,14,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance3,125,52,8,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance5,171,64,12,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance7,107,38,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance9,102,50,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance11,102,36,8,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance13,416,86,25,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance15,229,58,15,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance17,218,70,22,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance19,290,114,24,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance21,229,67,15,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance23,326,109,29,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance25,188,44,11,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance27,312,175,27,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance29,95,35,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance31,123,97,8,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance33,360,92,28,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance35,86,43,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance37,105,45,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance39,116,41,8,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance41,317,80,18,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance43,203,67,15,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance45,78,39,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance47,124,52,8,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance49,267,71,15,0,0,2147483647
Domain wipe-out of variable V5. No solution to CSP.,,,,,,
Instance52,504,110,41,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance54,101,47,8,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance56,269,105,22,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance58,109,58,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance60,93,39,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance62,101,37,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance64,115,54,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance66,124,45,8,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance68,177,70,15,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance70,102,37,8,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance72,391,78,27,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance74,129,54,8,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance76,302,81,22,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance78,168,64,14,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance80,319,67,22,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance82,126,50,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance84,97,50,8,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance86,107,54,8,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance88,165,60,13,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance90,230,69,15,0,0,2147483647
Domain wipe-out of variable V2. No solution to CSP.,,,,,,
Instance92,312,99,18,0,0,2147483647
Domain wipe-out of variable V1. No solution to CSP.,,,,,,
Instance94,203,54,15,0,0,2147483647
Domain wipe-out of variable V3. No solution to CSP.,,,,,,
Instance96,317,103,29,0,0,2147483647
Domain wipe-out of variable V0. No solution to CSP.,,,,,,
Instance98,99,42,8,0,0,2147483647
