First solution: No solutions
3q-conflict,LX,34,5,2,0.0,34,5,2,0.0,0,Q1,Q2,Q3,
First solution: No solutions
3q-conflict,LD,34,5,2,1.0,34,5,2,1.0,0,Q1,Q2,Q3,
First solution: No solutions
3q-conflict,DEG,34,5,2,0.0,34,5,2,0.0,0,Q1,Q2,Q3,
First solution: No solutions
3q-conflict,DD,34,5,2,0.0,34,5,2,0.0,0,Q1,Q2,Q3,
First solution: No solutions
3q-intension,LX,34,5,2,2.0,34,5,2,2.0,0,V0,V1,V2,
First solution: No solutions
3q-intension,LD,34,5,2,3.0,34,5,2,3.0,0,V0,V1,V2,
First solution: No solutions
3q-intension,DEG,34,5,2,3.0,34,5,2,3.0,0,V0,V1,V2,
First solution: No solutions
3q-intension,DD,34,5,2,3.0,34,5,2,3.0,0,V0,V1,V2,
Number of solutions: 2
4q-conflicts,LX,76,8,2,1.0,152,16,10,51.0,2,V0,V1,V2,V3,
Number of solutions: 2
4q-conflicts,LD,76,8,2,0.0,152,16,10,29.0,2,V0,V1,V2,V3,
Number of solutions: 2
4q-conflicts,DEG,76,8,2,1.0,152,16,10,35.0,2,V0,V1,V2,V3,
Number of solutions: 2
4q-conflicts,DD,76,8,2,1.0,152,16,10,34.0,2,V0,V1,V2,V3,
Number of solutions: 256
4q-supports,LX,48,4,0,0.0,864,340,84,38.0,256,V0,V1,V2,V3,
Number of solutions: 256
4q-supports,LD,48,4,0,0.0,864,340,84,38.0,256,V0,V1,V2,V3,
Number of solutions: 256
4q-supports,DEG,48,4,0,1.0,864,340,84,33.0,256,V0,V1,V2,V3,
Number of solutions: 256
4q-supports,DD,48,4,0,1.0,864,340,84,34.0,256,V0,V1,V2,V3,
Number of solutions: 10
5q-intension,LX,68,5,0,7.0,564,53,39,54.0,10,V0,V1,V2,V3,V4,
Number of solutions: 10
5q-intension,LD,68,5,0,7.0,564,53,39,53.0,10,V0,V1,V2,V3,V4,
Number of solutions: 10
5q-intension,DEG,68,5,0,5.0,564,53,39,50.0,10,V0,V1,V2,V3,V4,
Number of solutions: 10
5q-intension,DD,68,5,0,7.0,564,53,39,53.0,10,V0,V1,V2,V3,V4,
Number of solutions: 4
6q-conflicts,LX,442,26,11,2.0,1928,130,82,92.0,4,Q1,Q2,Q3,Q4,Q5,Q6,
Number of solutions: 4
6q-conflicts,LD,442,26,11,2.0,1928,130,82,41.0,4,Q1,Q2,Q3,Q4,Q5,Q6,
Number of solutions: 4
6q-conflicts,DEG,442,26,11,3.0,1928,130,82,40.0,4,Q1,Q2,Q3,Q4,Q5,Q6,
Number of solutions: 4
