3q-conflict,LX,17,18,6,0.0,17,18,6,0.0,0,Q1,Q2,Q3,
3q-conflict,LD,17,18,6,1.0,17,18,6,1.0,0,Q1,Q2,Q3,
3q-conflict,DEG,17,18,6,0.0,17,18,6,0.0,0,Q1,Q2,Q3,
3q-conflict,DD,17,18,6,1.0,17,18,6,1.0,0,Q1,Q2,Q3,
3q-intension,LX,17,18,6,3.0,17,18,6,3.0,0,V0,V1,V2,
3q-intension,LD,17,18,6,3.0,17,18,6,3.0,0,V0,V1,V2,
3q-intension,DEG,17,18,6,4.0,17,18,6,4.0,0,V0,V1,V2,
3q-intension,DD,17,18,6,3.0,17,18,6,3.0,0,V0,V1,V2,
4q-conflicts,LX,36,26,4,0.0,84,60,15,49.0,2,V0,V1,V2,V3,
4q-conflicts,LD,36,26,4,0.0,84,60,15,30.0,2,V0,V1,V2,V3,
4q-conflicts,DEG,36,26,4,0.0,84,60,15,32.0,2,V0,V1,V2,V3,
4q-conflicts,DD,36,26,4,0.0,84,60,15,30.0,2,V0,V1,V2,V3,
4q-supports,LX,6,4,0,0.0,912,340,85,33.0,256,V0,V1,V2,V3,
4q-supports,LD,6,4,0,0.0,912,340,85,70.0,256,V0,V1,V2,V3,
4q-supports,DEG,6,4,0,0.0,912,340,85,31.0,256,V0,V1,V2,V3,
4q-supports,DD,6,4,0,0.0,912,340,85,32.0,256,V0,V1,V2,V3,
5q-intension,LX,26,15,0,5.0,405,220,44,56.0,10,V0,V1,V2,V3,V4,
5q-intension,LD,26,15,0,6.0,405,220,44,78.0,10,V0,V1,V2,V3,V4,
5q-intension,DEG,26,15,0,5.0,405,220,44,52.0,10,V0,V1,V2,V3,V4,
5q-intension,DD,26,15,0,4.0,405,220,44,53.0,10,V0,V1,V2,V3,V4,
6q-conflicts,LX,355,171,25,2.0,2016,894,149,37.0,4,Q1,Q2,Q3,Q4,Q5,Q6,
6q-conflicts,LD,355,171,25,2.0,2016,894,149,40.0,4,Q1,Q2,Q3,Q4,Q5,Q6,
6q-conflicts,DEG,355,171,25,2.0,2016,894,149,33.0,4,Q1,Q2,Q3,Q4,Q5,Q6,
6q-conflicts,DD,355,171,25,2.0,2016,894,149,36.0,4,Q1,Q2,Q3,Q4,Q5,Q6,
6q-intension,LX,355,171,25,36.0,2016,894,149,104.0,4,V0,V1,V2,V3,V4,V5,
6q-intension,LD,355,171,25,37.0,2016,894,149,110.0,4,V0,V1,V2,V3,V4,V5,
6q-intension,DEG,355,171,25,34.0,2016,894,149,107.0,4,V0,V1,V2,V3,V4,V5,
6q-intension,DD,355,171,25,34.0,2016,894,149,107.0,4,V0,V1,V2,V3,V4,V5,
Instance0,LX,3728955,1385386,173164,3372.0,5230951,1949400,243675,4580.0,15,V0,V1,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V2,V3,V4,V5,V6,V7,V8,V9,
Instance0,LD,96886689,37929050,4741122,81562.0,140499490,53447848,6680981,118587.0,15,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,
Instance0,DEG,315074044,116128306,14516029,351458.0,1639769466,597705728,74713216,1845372.0,15,V10,V7,V3,V6,V11,V9,V0,V8,V15,V18,V1,V2,V4,V13,V14,V17,V5,V19,V12,V16,
Instance0,DD,800716,300610,37567,795.0,1265514,479928,59991,1206.0,15,V0,V1,V2,V4,V5,V8,V9,V12,V13,V14,V15,V16,V17,V18,V19,V3,V6,V7,V11,V10,
orderchain,LX,50,54,11,1.0,56,60,15,36.0,1,V1,V2,V3,V4,
orderchain,LD,50,54,11,1.0,56,60,15,32.0,1,V1,V2,V3,V4,
orderchain,DEG,134,126,29,1.0,196,180,45,32.0,1,V1,V4,V2,V3,
orderchain,DD,35,38,7,0.0,56,60,15,34.0,1,V2,V3,V1,V4,
ColAustralia-conflicts,LX,16,12,0,0.0,303,201,67,29.0,18,NSW,NT,Q,SA,T,V,WA,
ColAustralia-conflicts,LD,16,12,0,0.0,303,201,67,33.0,18,NSW,NT,Q,SA,T,V,WA,
ColAustralia-conflicts,DEG,15,11,0,0.0,1845,1038,346,38.0,18,T,V,WA,NSW,NT,Q,SA,
ColAustralia-conflicts,DD,20,15,0,0.0,477,309,103,29.0,18,SA,T,NSW,NT,Q,V,WA,
ColAustralia-intension,LX,16,12,0,1.0,303,201,67,29.0,18,NewSouthWales,NorthernTerritory,Queensland,SouthAustralia,Tasmania,Victoria,WesternAustralia,
ColAustralia-intension,LD,16,12,0,1.0,303,201,67,29.0,18,NewSouthWales,NorthernTerritory,Queensland,SouthAustralia,Tasmania,Victoria,WesternAustralia,
ColAustralia-intension,DEG,15,11,0,1.0,1845,1038,346,58.0,18,Tasmania,Victoria,WesternAustralia,NewSouthWales,NorthernTerritory,Queensland,SouthAustralia,
ColAustralia-intension,DD,20,15,0,1.0,477,309,103,33.0,18,SouthAustralia,Tasmania,NewSouthWales,NorthernTerritory,Queensland,Victoria,WesternAustralia,
mutexK4,LX,6,6,0,0.0,14,14,7,29.0,2,V1,V2,V3,V4,
mutexK4,LD,6,6,0,0.0,14,14,7,27.0,2,V1,V2,V3,V4,
mutexK4,DEG,6,6,0,0.0,14,14,7,29.0,2,V1,V2,V3,V4,
mutexK4,DD,6,6,0,0.0,14,14,7,28.0,2,V1,V2,V3,V4,




